-6.298828125000000000e+00,-3.920896053314208984e+00,6.000001430511474609e-01,-2.234641462564468384e-02,6.482659839093685150e-03,9.923653006553649902e-01,1.211188659071922302e-01
-6.225585937500000000e+00,-1.451760411262512207e+00,6.000002622604370117e-01,1.380970142781734467e-02,1.719003915786743164e-02,4.232919216156005859e-01,9.057250022888183594e-01
7.836914062500000000e+00,-3.303612232208251953e+00,6.000001430511474609e-01,-1.947845146059989929e-02,-6.449702195823192596e-04,3.514840006828308105e-01,9.359909296035766602e-01
3.930664062500000000e+00,-1.729538154602050781e+01,6.000002622604370117e-01,1.819756068289279938e-02,-3.782017156481742859e-03,-5.331989526748657227e-01,8.457857370376586914e-01
2.368164062500000000e+00,1.233424758911132812e+01,6.000001430511474609e-01,1.969413831830024719e-03,-2.277049794793128967e-02,-6.884952783584594727e-01,7.248805761337280273e-01
5.493164062500000000e+00,-7.418838500976562500e+00,6.000002622604370117e-01,2.727320976555347443e-02,-1.177665777504444122e-03,-9.986899495124816895e-01,4.328025132417678833e-02
1.174316406250000000e+01,1.480338287353515625e+01,6.000002622604370117e-01,-1.517621800303459167e-03,2.672212198376655579e-02,-4.756253659725189209e-01,8.792406916618347168e-01
-7.568359375000000000e-01,-1.297439384460449219e+01,6.000001430511474609e-01,1.477422192692756653e-02,-5.596335977315902710e-03,8.293088674545288086e-01,5.585672855377197266e-01
-4.272460937500000000e+00,-1.791266441345214844e+01,6.000001430511474609e-01,2.039964124560356140e-02,3.594975173473358154e-02,-6.822890043258666992e-01,7.299130558967590332e-01
1.135253906250000000e+01,-4.949702739715576172e+00,6.000002622604370117e-01,-2.339781075716018677e-02,9.319099597632884979e-03,7.017218470573425293e-01,7.120057344436645508e-01
4.321289062500000000e+00,2.457704544067382812e+00,6.000001430511474609e-01,-7.590805180370807648e-03,1.689492538571357727e-02,-2.561760246753692627e-01,9.664526581764221191e-01
-3.662109375000000000e-01,5.132601737976074219e+00,6.000002622604370117e-01,2.265251008793711662e-03,1.985264942049980164e-02,-9.879010915756225586e-01,1.537924855947494507e-01
2.197265625000000000e-01,-4.126657485961914062e+00,6.000001430511474609e-01,-7.104894611984491348e-03,-1.272553205490112305e-02,-2.324624508619308472e-01,9.724962115287780762e-01
-6.030273437500000000e+00,-9.682212829589843750e+00,6.000002622604370117e-01,1.098168827593326569e-02,1.047415193170309067e-03,-8.295546770095825195e-01,5.583166480064392090e-01
